"";"1";"2";"3";"4";"5";"6";"7";"8"
"114915";0,0844594594594595;0,111486486486486;0,152027027027027;0,138513513513514;0,125;0,179054054054054;0,125;0,0844594594594595
"114925";0,105670103092784;0,115979381443299;0,126288659793814;0,167525773195876;0,146907216494845;0,105670103092784;0,146907216494845;0,0850515463917526
"114927";0,105072463768116;0,0905797101449275;0,134057971014493;0,119565217391304;0,105072463768116;0,105072463768116;0,177536231884058;0,16304347826087
"114942";0,154166666666667;0,1375;0,1375;0,104166666666667;0,120833333333333;0,120833333333333;0,120833333333333;0,104166666666667
"114961";0,1525;0,1125;0,1325;0,1425;0,0925;0,1425;0,1025;0,1225
"114974";0,0966666666666667;0,11;0,23;0,136666666666667;0,0966666666666667;0,15;0,0833333333333333;0,0966666666666667
"114975";0,139705882352941;0,0808823529411765;0,120098039215686;0,267156862745098;0,0906862745098039;0,110294117647059;0,0808823529411765;0,110294117647059
"114980";0,11328125;0,11328125;0,11328125;0,12890625;0,12890625;0,11328125;0,12890625;0,16015625
"114984";0,134057971014493;0,119565217391304;0,0905797101449275;0,119565217391304;0,105072463768116;0,16304347826087;0,0905797101449275;0,177536231884058
"114993";0,181578947368421;0,0973684210526316;0,0657894736842105;0,107894736842105;0,139473684210526;0,234210526315789;0,0763157894736842;0,0973684210526316
"114996";0,1025;0,0925;0,1225;0,1625;0,1725;0,0825;0,0925;0,1725
"115000";0,202941176470588;0,0852941176470588;0,155882352941176;0,0970588235294118;0,108823529411765;0,120588235294118;0,144117647058824;0,0852941176470588
"115013";0,115740740740741;0,115740740740741;0,115740740740741;0,115740740740741;0,134259259259259;0,152777777777778;0,115740740740741;0,134259259259259
"115019";0,121287128712871;0,0915841584158416;0,22029702970297;0,121287128712871;0,121287128712871;0,0618811881188119;0,131188118811881;0,131188118811881
"115021";0,161184210526316;0,108552631578947;0,134868421052632;0,121710526315789;0,121710526315789;0,108552631578947;0,148026315789474;0,0953947368421053
"115034";0,111413043478261;0,122282608695652;0,154891304347826;0,209239130434783;0,0896739130434783;0,111413043478261;0,078804347826087;0,122282608695652
"115050";0,125;0,140151515151515;0,109848484848485;0,140151515151515;0,125;0,15530303030303;0,109848484848485;0,0946969696969697
"115056";0,108208955223881;0,0932835820895522;0,123134328358209;0,152985074626866;0,123134328358209;0,108208955223881;0,123134328358209;0,167910447761194
"115060";0,140151515151515;0,109848484848485;0,109848484848485;0,170454545454545;0,125;0,0946969696969697;0,125;0,125
"115071";0,131410256410256;0,131410256410256;0,105769230769231;0,0801282051282051;0,118589743589744;0,233974358974359;0,092948717948718;0,105769230769231
"115072";0,136666666666667;0,136666666666667;0,136666666666667;0,136666666666667;0,11;0,136666666666667;0,11;0,0966666666666667
"115073";0,128472222222222;0,100694444444444;0,184027777777778;0,128472222222222;0,128472222222222;0,128472222222222;0,114583333333333;0,0868055555555556
"115077";0,109649122807018;0,12719298245614;0,109649122807018;0,109649122807018;0,12719298245614;0,144736842105263;0,12719298245614;0,144736842105263
"115082";0,118589743589744;0,105769230769231;0,221153846153846;0,092948717948718;0,105769230769231;0,118589743589744;0,118589743589744;0,118589743589744
"115091";0,11;0,0966666666666667;0,163333333333333;0,0966666666666667;0,11;0,203333333333333;0,0833333333333333;0,136666666666667
"115092";0,154040404040404;0,113636363636364;0,123737373737374;0,143939393939394;0,133838383838384;0,0833333333333333;0,0934343434343434;0,154040404040404
"115094";0,153125;0,140625;0,153125;0,115625;0,115625;0,128125;0,115625;0,078125
"115096";0,115625;0,140625;0,090625;0,140625;0,090625;0,203125;0,128125;0,090625
"115101";0,127840909090909;0,0823863636363636;0,127840909090909;0,127840909090909;0,173295454545455;0,09375;0,139204545454545;0,127840909090909
"115102";0,131818181818182;0,113636363636364;0,131818181818182;0,15;0,113636363636364;0,113636363636364;0,113636363636364;0,131818181818182
"115107";0,152985074626866;0,123134328358209;0,108208955223881;0,108208955223881;0,108208955223881;0,123134328358209;0,138059701492537;0,138059701492537
"115165";0,131720430107527;0,110215053763441;0,14247311827957;0,131720430107527;0,131720430107527;0,0779569892473118;0,120967741935484;0,153225806451613
"115169";0,116935483870968;0,116935483870968;0,100806451612903;0,165322580645161;0,149193548387097;0,100806451612903;0,116935483870968;0,133064516129032
"115171";0,132142857142857;0,0892857142857143;0,0892857142857143;0,246428571428571;0,117857142857143;0,103571428571429;0,0892857142857143;0,132142857142857
"115181";0,193965517241379;0,107758620689655;0,107758620689655;0,125;0,125;0,107758620689655;0,107758620689655;0,125
"115188";0,155612244897959;0,0841836734693878;0,165816326530612;0,104591836734694;0,104591836734694;0,0943877551020408;0,114795918367347;0,176020408163265
"115190";0,14041095890411;0,0856164383561644;0,181506849315068;0,14041095890411;0,0856164383561644;0,0993150684931507;0,154109589041096;0,113013698630137
"115192";0,0800970873786408;0,109223300970874;0,0995145631067961;0,20631067961165;0,186893203883495;0,118932038834951;0,109223300970874;0,0898058252427184
"115197";0,115740740740741;0,134259259259259;0,115740740740741;0,115740740740741;0,134259259259259;0,152777777777778;0,115740740740741;0,115740740740741
"115203";0,160714285714286;0,117857142857143;0,146428571428571;0,175;0,0892857142857143;0,0892857142857143;0,0892857142857143;0,132142857142857
"115208";0,123333333333333;0,0966666666666667;0,15;0,163333333333333;0,136666666666667;0,123333333333333;0,123333333333333;0,0833333333333333
"115217";0,122881355932203;0,105932203389831;0,190677966101695;0,122881355932203;0,105932203389831;0,105932203389831;0,122881355932203;0,122881355932203
"115220";0,155660377358491;0,117924528301887;0,117924528301887;0,117924528301887;0,117924528301887;0,136792452830189;0,117924528301887;0,117924528301887
"115226";0,118852459016393;0,118852459016393;0,135245901639344;0,135245901639344;0,151639344262295;0,102459016393443;0,118852459016393;0,118852459016393
"115229";0,13659793814433;0,0850515463917526;0,188144329896907;0,105670103092784;0,188144329896907;0,0644329896907216;0,146907216494845;0,0850515463917526
"115262";0,105932203389831;0,122881355932203;0,105932203389831;0,122881355932203;0,105932203389831;0,122881355932203;0,139830508474576;0,173728813559322
"115276";0,120192307692308;0,120192307692308;0,120192307692308;0,139423076923077;0,120192307692308;0,120192307692308;0,120192307692308;0,139423076923077
"116570";0,138059701492537;0,152985074626866;0,108208955223881;0,138059701492537;0,123134328358209;0,123134328358209;0,108208955223881;0,108208955223881
"120874";0,0833333333333333;0,164141414141414;0,154040404040404;0,113636363636364;0,184343434343434;0,0934343434343434;0,123737373737374;0,0833333333333333
"120887";0,146825396825397;0,130952380952381;0,115079365079365;0,115079365079365;0,130952380952381;0,115079365079365;0,115079365079365;0,130952380952381
"120933";0,0946969696969697;0,109848484848485;0,140151515151515;0,15530303030303;0,140151515151515;0,0946969696969697;0,140151515151515;0,125
"120942";0,118852459016393;0,118852459016393;0,118852459016393;0,102459016393443;0,168032786885246;0,135245901639344;0,118852459016393;0,118852459016393
"120963";0,156779661016949;0,105932203389831;0,105932203389831;0,105932203389831;0,156779661016949;0,105932203389831;0,122881355932203;0,139830508474576
"121011";0,0718390804597701;0,163793103448276;0,117816091954023;0,0948275862068965;0,140804597701149;0,0948275862068965;0,0833333333333333;0,232758620689655
"121013";0,125;0,147222222222222;0,136111111111111;0,113888888888889;0,102777777777778;0,102777777777778;0,102777777777778;0,169444444444444
"121024";0,109223300970874;0,16747572815534;0,109223300970874;0,0995145631067961;0,0800970873786408;0,20631067961165;0,128640776699029;0,0995145631067961
"121074";0,0637755102040816;0,176020408163265;0,135204081632653;0,125;0,145408163265306;0,125;0,114795918367347;0,114795918367347
"121083";0,151234567901235;0,138888888888889;0,16358024691358;0,101851851851852;0,126543209876543;0,114197530864198;0,101851851851852;0,101851851851852
"121092";0,135542168674699;0,0873493975903614;0,159638554216867;0,11144578313253;0,135542168674699;0,0993975903614458;0,171686746987952;0,0993975903614458
"121122";0,151234567901235;0,138888888888889;0,138888888888889;0,0895061728395062;0,0771604938271605;0,151234567901235;0,114197530864198;0,138888888888889
"121144";0,0993975903614458;0,11144578313253;0,135542168674699;0,0993975903614458;0,135542168674699;0,11144578313253;0,135542168674699;0,171686746987952
"121180";0,0763157894736842;0,0763157894736842;0,181578947368421;0,0868421052631579;0,0657894736842105;0,128947368421053;0,202631578947368;0,181578947368421
"121192";0,0780254777070064;0,186305732484076;0,199044585987261;0,0589171974522293;0,173566878980892;0,0652866242038217;0,14171974522293;0,0971337579617834
"121201";0,125;0,107758620689655;0,107758620689655;0,125;0,125;0,193965517241379;0,107758620689655;0,107758620689655
"121206";0,117088607594937;0,142405063291139;0,104430379746835;0,117088607594937;0,117088607594937;0,180379746835443;0,0917721518987342;0,129746835443038
"121350";0,118852459016393;0,102459016393443;0,135245901639344;0,102459016393443;0,102459016393443;0,184426229508197;0,135245901639344;0,118852459016393
"121367";0,0915841584158416;0,131188118811881;0,121287128712871;0,190594059405941;0,0717821782178218;0,141089108910891;0,0915841584158416;0,160891089108911
"121407";0,126923076923077;0,0961538461538462;0,142307692307692;0,0961538461538462;0,111538461538462;0,142307692307692;0,111538461538462;0,173076923076923
"121425";0,126923076923077;0,173076923076923;0,111538461538462;0,0961538461538462;0,142307692307692;0,111538461538462;0,111538461538462;0,126923076923077
"121460";0,0873493975903614;0,135542168674699;0,123493975903614;0,123493975903614;0,123493975903614;0,123493975903614;0,11144578313253;0,171686746987952
"121544";0,0816831683168317;0,121287128712871;0,111386138613861;0,101485148514851;0,141089108910891;0,141089108910891;0,111386138613861;0,190594059405941
"121548";0,105072463768116;0,105072463768116;0,119565217391304;0,0905797101449275;0,148550724637681;0,119565217391304;0,221014492753623;0,0905797101449275
"121549";0,167721518987342;0,104430379746835;0,129746835443038;0,142405063291139;0,117088607594937;0,104430379746835;0,117088607594937;0,117088607594937
"121574";0,102112676056338;0,102112676056338;0,116197183098592;0,102112676056338;0,116197183098592;0,172535211267606;0,116197183098592;0,172535211267606
"121595";0,102112676056338;0,0880281690140845;0,144366197183099;0,130281690140845;0,0880281690140845;0,130281690140845;0,144366197183099;0,172535211267606
"121641";0,131818181818182;0,113636363636364;0,113636363636364;0,113636363636364;0,113636363636364;0,131818181818182;0,131818181818182;0,15
"121654";0,123626373626374;0,134615384615385;0,112637362637363;0,101648351648352;0,18956043956044;0,112637362637363;0,101648351648352;0,123626373626374
"121683";0,170454545454545;0,125;0,0946969696969697;0,109848484848485;0,0946969696969697;0,125;0,0946969696969697;0,185606060606061
"121728";0,122881355932203;0,105932203389831;0,156779661016949;0,122881355932203;0,105932203389831;0,139830508474576;0,139830508474576;0,105932203389831
"121732";0,15406976744186;0,107558139534884;0,119186046511628;0,119186046511628;0,107558139534884;0,165697674418605;0,107558139534884;0,119186046511628
"121733";0,113888888888889;0,136111111111111;0,158333333333333;0,136111111111111;0,0694444444444444;0,125;0,136111111111111;0,125
"121763";0,095360824742268;0,167525773195876;0,095360824742268;0,095360824742268;0,095360824742268;0,126288659793814;0,13659793814433;0,188144329896907
"121782";0,11144578313253;0,0993975903614458;0,147590361445783;0,0993975903614458;0,11144578313253;0,207831325301205;0,11144578313253;0,11144578313253
"121835";0,104430379746835;0,117088607594937;0,117088607594937;0,129746835443038;0,0917721518987342;0,15506329113924;0,15506329113924;0,129746835443038
"121888";0,14041095890411;0,0856164383561644;0,126712328767123;0,0993150684931507;0,113013698630137;0,154109589041096;0,0993150684931507;0,181506849315068
"121946";0,0735294117647059;0,0852941176470588;0,0852941176470588;0,202941176470588;0,144117647058824;0,132352941176471;0,191176470588235;0,0852941176470588
"121953";0,113013698630137;0,113013698630137;0,181506849315068;0,0856164383561644;0,0993150684931507;0,126712328767123;0,113013698630137;0,167808219178082
"122038";0,116477272727273;0,0710227272727273;0,116477272727273;0,09375;0,09375;0,21875;0,150568181818182;0,139204545454545
"122102";0,12202380952381;0,12202380952381;0,110119047619048;0,0863095238095238;0,110119047619048;0,181547619047619;0,145833333333333;0,12202380952381
"122117";0,117088607594937;0,0917721518987342;0,117088607594937;0,117088607594937;0,0917721518987342;0,180379746835443;0,129746835443038;0,15506329113924
"122218";0,157051282051282;0,092948717948718;0,118589743589744;0,105769230769231;0,131410256410256;0,169871794871795;0,118589743589744;0,105769230769231
"122233";0,108208955223881;0,152985074626866;0,108208955223881;0,167910447761194;0,0932835820895522;0,123134328358209;0,108208955223881;0,138059701492537
"122274";0,116935483870968;0,149193548387097;0,165322580645161;0,100806451612903;0,116935483870968;0,100806451612903;0,133064516129032;0,116935483870968
"126191";0,0963541666666667;0,0963541666666667;0,1484375;0,0859375;0,2734375;0,106770833333333;0,106770833333333;0,0859375
"131183";0,127840909090909;0,0823863636363636;0,105113636363636;0,230113636363636;0,116477272727273;0,0710227272727273;0,105113636363636;0,161931818181818
"131523";0,133838383838384;0,154040404040404;0,133838383838384;0,0934343434343434;0,164141414141414;0,133838383838384;0,0934343434343434;0,0934343434343434
"131572";0,0946969696969697;0,125;0,140151515151515;0,125;0,15530303030303;0,0946969696969697;0,125;0,140151515151515
"131583";0,09765625;0,12890625;0,11328125;0,11328125;0,09765625;0,12890625;0,19140625;0,12890625
"131602";0,0718390804597701;0,163793103448276;0,10632183908046;0,0833333333333333;0,163793103448276;0,0833333333333333;0,0718390804597701;0,255747126436782
"131616";0,138888888888889;0,138888888888889;0,175925925925926;0,114197530864198;0,101851851851852;0,114197530864198;0,101851851851852;0,114197530864198
"131624";0,142405063291139;0,0791139240506329;0,117088607594937;0,117088607594937;0,0791139240506329;0,15506329113924;0,180379746835443;0,129746835443038
"131626";0,0868421052631579;0,0868421052631579;0,128947368421053;0,0868421052631579;0,0763157894736842;0,15;0,213157894736842;0,171052631578947
"131640";0,0941558441558442;0,107142857142857;0,0941558441558442;0,107142857142857;0,0941558441558442;0,25;0,12012987012987;0,133116883116883
"131646";0,100694444444444;0,142361111111111;0,100694444444444;0,114583333333333;0,0868055555555556;0,239583333333333;0,100694444444444;0,114583333333333
"131686";0,162234042553191;0,109042553191489;0,11968085106383;0,0984042553191489;0,162234042553191;0,172872340425532;0,0984042553191489;0,0771276595744681
"131707";0,144366197183099;0,102112676056338;0,116197183098592;0,0880281690140845;0,0880281690140845;0,27112676056338;0,102112676056338;0,0880281690140845
"131735";0,113636363636364;0,113636363636364;0,113636363636364;0,113636363636364;0,131818181818182;0,131818181818182;0,131818181818182;0,15
"131743";0,0816831683168317;0,150990099009901;0,131188118811881;0,170792079207921;0,0618811881188119;0,150990099009901;0,121287128712871;0,131188118811881
"131760";0,0859375;0,1171875;0,0755208333333333;0,106770833333333;0,252604166666667;0,158854166666667;0,0755208333333333;0,127604166666667
"131773";0,0841836734693878;0,216836734693878;0,125;0,0841836734693878;0,0943877551020408;0,145408163265306;0,114795918367347;0,135204081632653
"131802";0,102112676056338;0,0880281690140845;0,116197183098592;0,102112676056338;0,102112676056338;0,200704225352113;0,116197183098592;0,172535211267606
"131814";0,0966666666666667;0,123333333333333;0,176666666666667;0,11;0,0833333333333333;0,11;0,136666666666667;0,163333333333333
"131818";0,116197183098592;0,200704225352113;0,130281690140845;0,144366197183099;0,0880281690140845;0,102112676056338;0,130281690140845;0,0880281690140845
"131834";0,105670103092784;0,13659793814433;0,115979381443299;0,115979381443299;0,0850515463917526;0,167525773195876;0,13659793814433;0,13659793814433
"131835";0,0833333333333333;0,129310344827586;0,255747126436782;0,0718390804597701;0,0718390804597701;0,186781609195402;0,0948275862068965;0,10632183908046
"131840";0,138020833333333;0,138020833333333;0,127604166666667;0,1171875;0,0755208333333333;0,127604166666667;0,106770833333333;0,169270833333333
"131843";0,139830508474576;0,122881355932203;0,105932203389831;0,105932203389831;0,105932203389831;0,156779661016949;0,156779661016949;0,105932203389831
"131851";0,113888888888889;0,136111111111111;0,147222222222222;0,136111111111111;0,0916666666666667;0,147222222222222;0,125;0,102777777777778
"131867";0,129746835443038;0,104430379746835;0,142405063291139;0,117088607594937;0,0917721518987342;0,15506329113924;0,142405063291139;0,117088607594937
"131871";0,101648351648352;0,123626373626374;0,222527472527473;0,112637362637363;0,101648351648352;0,134615384615385;0,123626373626374;0,0796703296703297
"131895";0,102459016393443;0,151639344262295;0,135245901639344;0,102459016393443;0,151639344262295;0,135245901639344;0,118852459016393;0,102459016393443
"131902";0,128125;0,103125;0,090625;0,090625;0,103125;0,153125;0,165625;0,165625
"131914";0,142156862745098;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843
"131918";0,0735294117647059;0,0852941176470588;0,0852941176470588;0,202941176470588;0,155882352941176;0,144117647058824;0,179411764705882;0,0735294117647059
"131976";0,0814606741573034;0,103932584269663;0,0814606741573034;0,25;0,103932584269663;0,137640449438202;0,160112359550562;0,0814606741573034
"132008";0,0844594594594595;0,138513513513514;0,111486486486486;0,125;0,097972972972973;0,111486486486486;0,246621621621622;0,0844594594594595
"132010";0,122881355932203;0,122881355932203;0,105932203389831;0,105932203389831;0,139830508474576;0,173728813559322;0,105932203389831;0,122881355932203
"132037";0,111607142857143;0,129464285714286;0,129464285714286;0,111607142857143;0,129464285714286;0,129464285714286;0,129464285714286;0,129464285714286
"132064";0,108208955223881;0,0932835820895522;0,0932835820895522;0,108208955223881;0,182835820895522;0,138059701492537;0,0932835820895522;0,182835820895522
"132120";0,102459016393443;0,118852459016393;0,200819672131148;0,102459016393443;0,118852459016393;0,135245901639344;0,102459016393443;0,118852459016393
"132127";0,162698412698413;0,115079365079365;0,0992063492063492;0,0992063492063492;0,130952380952381;0,146825396825397;0,115079365079365;0,130952380952381
"132132";0,107142857142857;0,126190476190476;0,0785714285714286;0,0976190476190476;0,25;0,0880952380952381;0,0880952380952381;0,164285714285714
"132133";0,112637362637363;0,145604395604396;0,112637362637363;0,112637362637363;0,167582417582418;0,123626373626374;0,112637362637363;0,112637362637363
"132169";0,180147058823529;0,0919117647058824;0,106617647058824;0,136029411764706;0,106617647058824;0,136029411764706;0,106617647058824;0,136029411764706
"132172";0,0771276595744681;0,13031914893617;0,11968085106383;0,151595744680851;0,0877659574468085;0,247340425531915;0,0664893617021277;0,11968085106383
"132174";0,0805555555555556;0,136111111111111;0,125;0,213888888888889;0,180555555555556;0,0805555555555556;0,0805555555555556;0,102777777777778
"132180";0,116477272727273;0,09375;0,09375;0,161931818181818;0,184659090909091;0,173295454545455;0,09375;0,0823863636363636
"132184";0,105072463768116;0,134057971014493;0,105072463768116;0,134057971014493;0,16304347826087;0,134057971014493;0,0905797101449275;0,134057971014493
"132186";0,131818181818182;0,131818181818182;0,113636363636364;0,131818181818182;0,113636363636364;0,15;0,113636363636364;0,113636363636364
"132193";0,15530303030303;0,140151515151515;0,109848484848485;0,140151515151515;0,125;0,125;0,0946969696969697;0,109848484848485
"132200";0,212209302325581;0,142441860465116;0,0726744186046512;0,107558139534884;0,130813953488372;0,107558139534884;0,130813953488372;0,0959302325581395
"132203";0,116197183098592;0,102112676056338;0,186619718309859;0,116197183098592;0,130281690140845;0,0880281690140845;0,172535211267606;0,0880281690140845
"132209";0,0973684210526316;0,15;0,0763157894736842;0,160526315789474;0,107894736842105;0,202631578947368;0,118421052631579;0,0868421052631579
"132210";0,149193548387097;0,100806451612903;0,100806451612903;0,149193548387097;0,100806451612903;0,133064516129032;0,116935483870968;0,149193548387097
"132215";0,139830508474576;0,105932203389831;0,105932203389831;0,156779661016949;0,122881355932203;0,156779661016949;0,105932203389831;0,105932203389831
"132216";0,117924528301887;0,136792452830189;0,117924528301887;0,136792452830189;0,117924528301887;0,117924528301887;0,117924528301887;0,136792452830189
"132225";0,113636363636364;0,131818181818182;0,113636363636364;0,131818181818182;0,15;0,113636363636364;0,131818181818182;0,113636363636364
"132242";0,127403846153846;0,0793269230769231;0,0600961538461538;0,262019230769231;0,108173076923077;0,165865384615385;0,0697115384615385;0,127403846153846
"132253";0,123333333333333;0,163333333333333;0,123333333333333;0,19;0,0966666666666667;0,11;0,0966666666666667;0,0966666666666667
"132264";0,122549019607843;0,142156862745098;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843
"132271";0,223837209302326;0,0959302325581395;0,0726744186046512;0,188953488372093;0,130813953488372;0,0959302325581395;0,0843023255813953;0,107558139534884
"132272";0,130813953488372;0,119186046511628;0,119186046511628;0,200581395348837;0,0959302325581395;0,130813953488372;0,107558139534884;0,0959302325581395
"132277";0,152777777777778;0,115740740740741;0,115740740740741;0,115740740740741;0,134259259259259;0,115740740740741;0,134259259259259;0,115740740740741
"132289";0,15;0,0966666666666667;0,123333333333333;0,136666666666667;0,136666666666667;0,123333333333333;0,0966666666666667;0,136666666666667
"132296";0,10632183908046;0,10632183908046;0,0948275862068965;0,117816091954023;0,0948275862068965;0,152298850574713;0,117816091954023;0,209770114942529
"132299";0,163333333333333;0,136666666666667;0,136666666666667;0,11;0,123333333333333;0,11;0,136666666666667;0,0833333333333333
"132323";0,142361111111111;0,100694444444444;0,142361111111111;0,114583333333333;0,114583333333333;0,114583333333333;0,170138888888889;0,100694444444444
"132329";0,138888888888889;0,0895061728395062;0,151234567901235;0,126543209876543;0,126543209876543;0,175925925925926;0,0895061728395062;0,101851851851852
"132332";0,125;0,13719512195122;0,13719512195122;0,185975609756098;0,0884146341463415;0,11280487804878;0,125;0,0884146341463415
"132340";0,114197530864198;0,138888888888889;0,114197530864198;0,114197530864198;0,138888888888889;0,114197530864198;0,0895061728395062;0,175925925925926
"132341";0,0973684210526316;0,118421052631579;0,0868421052631579;0,160526315789474;0,139473684210526;0,107894736842105;0,15;0,139473684210526
"132352";0,115625;0,078125;0,128125;0,090625;0,128125;0,115625;0,253125;0,090625
"132355";0,142156862745098;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843
"132357";0,134259259259259;0,152777777777778;0,134259259259259;0,115740740740741;0,115740740740741;0,115740740740741;0,115740740740741;0,115740740740741
"132369";0,139423076923077;0,120192307692308;0,139423076923077;0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308
"132372";0,100806451612903;0,133064516129032;0,149193548387097;0,116935483870968;0,133064516129032;0,133064516129032;0,100806451612903;0,133064516129032
"132377";0,159090909090909;0,0941558441558442;0,159090909090909;0,133116883116883;0,0811688311688312;0,0941558441558442;0,12012987012987;0,159090909090909
