"";"1";"2";"3";"4";"5";"6";"7";"8"
"114494";0,12719298245614;0,109649122807018;0,12719298245614;0,144736842105263;0,109649122807018;0,144736842105263;0,109649122807018;0,12719298245614
"114511";0,100806451612903;0,149193548387097;0,133064516129032;0,149193548387097;0,133064516129032;0,100806451612903;0,116935483870968;0,116935483870968
"114838";0,128472222222222;0,100694444444444;0,0868055555555556;0,128472222222222;0,100694444444444;0,100694444444444;0,197916666666667;0,15625
"114853";0,0932835820895522;0,138059701492537;0,0932835820895522;0,138059701492537;0,167910447761194;0,108208955223881;0,152985074626866;0,108208955223881
"114856";0,0961538461538462;0,0961538461538462;0,111538461538462;0,111538461538462;0,126923076923077;0,111538461538462;0,188461538461538;0,157692307692308
"114877";0,102777777777778;0,102777777777778;0,0916666666666667;0,125;0,102777777777778;0,136111111111111;0,202777777777778;0,136111111111111
"114881";0,122282608695652;0,122282608695652;0,078804347826087;0,10054347826087;0,078804347826087;0,165760869565217;0,122282608695652;0,209239130434783
"114887";0,135542168674699;0,123493975903614;0,0993975903614458;0,11144578313253;0,0753012048192771;0,0753012048192771;0,159638554216867;0,219879518072289
"114909";0,134259259259259;0,134259259259259;0,115740740740741;0,115740740740741;0,134259259259259;0,115740740740741;0,115740740740741;0,134259259259259
"114914";0,150990099009901;0,0816831683168317;0,0915841584158416;0,141089108910891;0,141089108910891;0,131188118811881;0,141089108910891;0,121287128712871
"114915";0,111486486486486;0,0844594594594595;0,138513513513514;0,125;0,111486486486486;0,138513513513514;0,165540540540541;0,125
"114925";0,105670103092784;0,0850515463917526;0,105670103092784;0,105670103092784;0,219072164948454;0,126288659793814;0,13659793814433;0,115979381443299
"114927";0,134057971014493;0,134057971014493;0,0905797101449275;0,134057971014493;0,119565217391304;0,119565217391304;0,134057971014493;0,134057971014493
"114942";0,1375;0,120833333333333;0,104166666666667;0,1375;0,120833333333333;0,120833333333333;0,104166666666667;0,154166666666667
"114961";0,1425;0,1125;0,1425;0,1325;0,0825;0,0925;0,1325;0,1625
"114974";0,176666666666667;0,0966666666666667;0,136666666666667;0,123333333333333;0,0966666666666667;0,0833333333333333;0,15;0,136666666666667
"114975";0,129901960784314;0,120098039215686;0,0906862745098039;0,100490196078431;0,071078431372549;0,071078431372549;0,139705882352941;0,276960784313726
"114980";0,09765625;0,17578125;0,12890625;0,12890625;0,09765625;0,14453125;0,09765625;0,12890625
"114984";0,0905797101449275;0,192028985507246;0,134057971014493;0,148550724637681;0,119565217391304;0,105072463768116;0,105072463768116;0,105072463768116
"114993";0,0973684210526316;0,118421052631579;0,0973684210526316;0,160526315789474;0,118421052631579;0,171052631578947;0,107894736842105;0,128947368421053
"114996";0,1125;0,0925;0,1325;0,1725;0,1525;0,0725;0,1325;0,1325
"115000";0,226470588235294;0,0852941176470588;0,0735294117647059;0,120588235294118;0,120588235294118;0,0852941176470588;0,0852941176470588;0,202941176470588
"115013";0,134259259259259;0,134259259259259;0,115740740740741;0,115740740740741;0,115740740740741;0,134259259259259;0,134259259259259;0,115740740740741
"115019";0,23019801980198;0,131188118811881;0,0816831683168317;0,150990099009901;0,0915841584158416;0,101485148514851;0,0915841584158416;0,121287128712871
"115021";0,108552631578947;0,108552631578947;0,0953947368421053;0,161184210526316;0,134868421052632;0,108552631578947;0,108552631578947;0,174342105263158
"115034";0,122282608695652;0,111413043478261;0,133152173913043;0,122282608695652;0,111413043478261;0,10054347826087;0,111413043478261;0,1875
"115050";0,109848484848485;0,109848484848485;0,140151515151515;0,109848484848485;0,109848484848485;0,109848484848485;0,140151515151515;0,170454545454545
"115056";0,167910447761194;0,152985074626866;0,0932835820895522;0,123134328358209;0,0932835820895522;0,108208955223881;0,108208955223881;0,152985074626866
"115060";0,140151515151515;0,15530303030303;0,109848484848485;0,0946969696969697;0,109848484848485;0,109848484848485;0,109848484848485;0,170454545454545
"115071";0,092948717948718;0,0801282051282051;0,144230769230769;0,118589743589744;0,118589743589744;0,118589743589744;0,221153846153846;0,105769230769231
"115072";0,123333333333333;0,0833333333333333;0,123333333333333;0,15;0,0833333333333333;0,136666666666667;0,123333333333333;0,176666666666667
"115073";0,15625;0,114583333333333;0,114583333333333;0,100694444444444;0,128472222222222;0,0868055555555556;0,142361111111111;0,15625
"115077";0,12719298245614;0,12719298245614;0,109649122807018;0,162280701754386;0,109649122807018;0,144736842105263;0,109649122807018;0,109649122807018
"115082";0,131410256410256;0,144230769230769;0,092948717948718;0,131410256410256;0,118589743589744;0,131410256410256;0,118589743589744;0,131410256410256
"115091";0,123333333333333;0,11;0,0966666666666667;0,19;0,136666666666667;0,123333333333333;0,11;0,11
"115092";0,123737373737374;0,0833333333333333;0,133838383838384;0,113636363636364;0,113636363636364;0,164141414141414;0,103535353535354;0,164141414141414
"115094";0,153125;0,128125;0,128125;0,103125;0,115625;0,115625;0,115625;0,140625
"115096";0,128125;0,078125;0,165625;0,153125;0,115625;0,078125;0,140625;0,140625
"115101";0,139204545454545;0,139204545454545;0,0823863636363636;0,116477272727273;0,207386363636364;0,161931818181818;0,0823863636363636;0,0710227272727273
"115102";0,113636363636364;0,15;0,113636363636364;0,15;0,113636363636364;0,113636363636364;0,131818181818182;0,113636363636364
"115107";0,108208955223881;0,123134328358209;0,123134328358209;0,138059701492537;0,197761194029851;0,0932835820895522;0,0932835820895522;0,123134328358209
"115165";0,120967741935484;0,163978494623656;0,0887096774193548;0,163978494623656;0,0887096774193548;0,14247311827957;0,0779569892473118;0,153225806451613
"115169";0,133064516129032;0,100806451612903;0,116935483870968;0,100806451612903;0,116935483870968;0,149193548387097;0,100806451612903;0,181451612903226
"115171";0,0892857142857143;0,132142857142857;0,103571428571429;0,160714285714286;0,0892857142857143;0,103571428571429;0,0892857142857143;0,232142857142857
"115181";0,107758620689655;0,142241379310345;0,107758620689655;0,125;0,125;0,15948275862069;0,107758620689655;0,125
"115188";0,176020408163265;0,104591836734694;0,0943877551020408;0,104591836734694;0,125;0,196428571428571;0,0943877551020408;0,104591836734694
"115190";0,167808219178082;0,113013698630137;0,0856164383561644;0,167808219178082;0,126712328767123;0,113013698630137;0,0856164383561644;0,14041095890411
"115192";0,0898058252427184;0,118932038834951;0,118932038834951;0,0995145631067961;0,0898058252427184;0,196601941747573;0,138349514563107;0,148058252427184
"115197";0,134259259259259;0,134259259259259;0,115740740740741;0,134259259259259;0,115740740740741;0,134259259259259;0,115740740740741;0,115740740740741
"115203";0,103571428571429;0,175;0,103571428571429;0,132142857142857;0,132142857142857;0,0892857142857143;0,103571428571429;0,160714285714286
"115208";0,123333333333333;0,11;0,11;0,0966666666666667;0,136666666666667;0,136666666666667;0,136666666666667;0,15
"115217";0,207627118644068;0,105932203389831;0,105932203389831;0,105932203389831;0,122881355932203;0,105932203389831;0,122881355932203;0,122881355932203
"115220";0,117924528301887;0,117924528301887;0,117924528301887;0,136792452830189;0,117924528301887;0,117924528301887;0,136792452830189;0,136792452830189
"115226";0,135245901639344;0,118852459016393;0,135245901639344;0,135245901639344;0,102459016393443;0,151639344262295;0,102459016393443;0,118852459016393
"115229";0,146907216494845;0,105670103092784;0,105670103092784;0,0850515463917526;0,177835051546392;0,188144329896907;0,105670103092784;0,0850515463917526
"115262";0,105932203389831;0,139830508474576;0,139830508474576;0,122881355932203;0,156779661016949;0,105932203389831;0,105932203389831;0,122881355932203
"115276";0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308;0,120192307692308;0,158653846153846
"116570";0,108208955223881;0,138059701492537;0,167910447761194;0,108208955223881;0,123134328358209;0,0932835820895522;0,123134328358209;0,138059701492537
"120874";0,103535353535354;0,0631313131313131;0,113636363636364;0,103535353535354;0,133838383838384;0,164141414141414;0,204545454545455;0,113636363636364
"120887";0,115079365079365;0,146825396825397;0,130952380952381;0,115079365079365;0,0992063492063492;0,130952380952381;0,146825396825397;0,115079365079365
"120933";0,125;0,109848484848485;0,125;0,125;0,140151515151515;0,109848484848485;0,0946969696969697;0,170454545454545
"120942";0,135245901639344;0,118852459016393;0,118852459016393;0,135245901639344;0,118852459016393;0,151639344262295;0,102459016393443;0,118852459016393
"120963";0,122881355932203;0,105932203389831;0,105932203389831;0,139830508474576;0,122881355932203;0,156779661016949;0,105932203389831;0,139830508474576
"121011";0,117816091954023;0,186781609195402;0,152298850574713;0,0948275862068965;0,10632183908046;0,152298850574713;0,0718390804597701;0,117816091954023
"121013";0,0694444444444444;0,269444444444444;0,113888888888889;0,0805555555555556;0,113888888888889;0,113888888888889;0,136111111111111;0,102777777777778
"121024";0,0995145631067961;0,157766990291262;0,20631067961165;0,0898058252427184;0,0898058252427184;0,0898058252427184;0,157766990291262;0,109223300970874
"121074";0,0943877551020408;0,135204081632653;0,125;0,104591836734694;0,104591836734694;0,155612244897959;0,155612244897959;0,125
"121083";0,16358024691358;0,138888888888889;0,114197530864198;0,114197530864198;0,101851851851852;0,138888888888889;0,0895061728395062;0,138888888888889
"121092";0,135542168674699;0,135542168674699;0,0873493975903614;0,0993975903614458;0,159638554216867;0,11144578313253;0,123493975903614;0,147590361445783
"121122";0,138888888888889;0,126543209876543;0,151234567901235;0,114197530864198;0,175925925925926;0,0895061728395062;0,114197530864198;0,0895061728395062
"121144";0,123493975903614;0,219879518072289;0,0993975903614458;0,0993975903614458;0,11144578313253;0,123493975903614;0,147590361445783;0,0753012048192771
"121180";0,128947368421053;0,192105263157895;0,0868421052631579;0,128947368421053;0,192105263157895;0,0763157894736842;0,128947368421053;0,0657894736842105
"121192";0,224522292993631;0,0907643312101911;0,179936305732484;0,0525477707006369;0,14171974522293;0,0971337579617834;0,0780254777070064;0,135350318471338
"121201";0,125;0,125;0,107758620689655;0,107758620689655;0,107758620689655;0,176724137931034;0,125;0,125
"121206";0,104430379746835;0,129746835443038;0,167721518987342;0,0917721518987342;0,0917721518987342;0,104430379746835;0,180379746835443;0,129746835443038
"121350";0,118852459016393;0,151639344262295;0,118852459016393;0,102459016393443;0,102459016393443;0,135245901639344;0,168032786885246;0,102459016393443
"121367";0,101485148514851;0,0717821782178218;0,111386138613861;0,200495049504951;0,111386138613861;0,0816831683168317;0,150990099009901;0,170792079207921
"121407";0,126923076923077;0,111538461538462;0,0961538461538462;0,142307692307692;0,142307692307692;0,142307692307692;0,126923076923077;0,111538461538462
"121425";0,142307692307692;0,142307692307692;0,173076923076923;0,0961538461538462;0,111538461538462;0,142307692307692;0,0961538461538462;0,0961538461538462
"121460";0,0753012048192771;0,135542168674699;0,171686746987952;0,123493975903614;0,135542168674699;0,0993975903614458;0,135542168674699;0,123493975903614
"121544";0,111386138613861;0,21039603960396;0,141089108910891;0,0717821782178218;0,150990099009901;0,0915841584158416;0,111386138613861;0,111386138613861
"121548";0,148550724637681;0,0905797101449275;0,0905797101449275;0,105072463768116;0,25;0,105072463768116;0,119565217391304;0,0905797101449275
"121549";0,129746835443038;0,117088607594937;0,117088607594937;0,142405063291139;0,180379746835443;0,104430379746835;0,117088607594937;0,0917721518987342
"121574";0,144366197183099;0,242957746478873;0,0880281690140845;0,102112676056338;0,0880281690140845;0,0880281690140845;0,144366197183099;0,102112676056338
"121595";0,130281690140845;0,116197183098592;0,102112676056338;0,116197183098592;0,116197183098592;0,144366197183099;0,158450704225352;0,116197183098592
"121641";0,113636363636364;0,15;0,113636363636364;0,131818181818182;0,131818181818182;0,113636363636364;0,131818181818182;0,113636363636364
"121654";0,123626373626374;0,112637362637363;0,167582417582418;0,0906593406593407;0,112637362637363;0,167582417582418;0,123626373626374;0,101648351648352
"121683";0,109848484848485;0,109848484848485;0,109848484848485;0,185606060606061;0,109848484848485;0,109848484848485;0,15530303030303;0,109848484848485
"121728";0,105932203389831;0,105932203389831;0,105932203389831;0,139830508474576;0,173728813559322;0,105932203389831;0,122881355932203;0,139830508474576
"121732";0,0726744186046512;0,177325581395349;0,130813953488372;0,107558139534884;0,0959302325581395;0,188953488372093;0,119186046511628;0,107558139534884
"121733";0,113888888888889;0,147222222222222;0,147222222222222;0,125;0,0916666666666667;0,113888888888889;0,147222222222222;0,113888888888889
"121763";0,0644329896907216;0,115979381443299;0,146907216494845;0,105670103092784;0,146907216494845;0,126288659793814;0,167525773195876;0,126288659793814
"121782";0,135542168674699;0,135542168674699;0,135542168674699;0,11144578313253;0,171686746987952;0,0873493975903614;0,135542168674699;0,0873493975903614
"121835";0,0791139240506329;0,0791139240506329;0,129746835443038;0,167721518987342;0,142405063291139;0,117088607594937;0,193037974683544;0,0917721518987342
"121888";0,113013698630137;0,195205479452055;0,126712328767123;0,14041095890411;0,0993150684931507;0,0856164383561644;0,113013698630137;0,126712328767123
"121946";0,0852941176470588;0,108823529411765;0,0970588235294118;0,132352941176471;0,155882352941176;0,132352941176471;0,144117647058824;0,144117647058824
"121953";0,167808219178082;0,167808219178082;0,113013698630137;0,113013698630137;0,113013698630137;0,0993150684931507;0,0993150684931507;0,126712328767123
"122038";0,0823863636363636;0,116477272727273;0,0823863636363636;0,161931818181818;0,161931818181818;0,105113636363636;0,161931818181818;0,127840909090909
"122102";0,110119047619048;0,181547619047619;0,12202380952381;0,110119047619048;0,12202380952381;0,0863095238095238;0,145833333333333;0,12202380952381
"122117";0,129746835443038;0,0917721518987342;0,129746835443038;0,104430379746835;0,15506329113924;0,104430379746835;0,142405063291139;0,142405063291139
"122218";0,105769230769231;0,118589743589744;0,092948717948718;0,157051282051282;0,131410256410256;0,105769230769231;0,195512820512821;0,092948717948718
"122233";0,138059701492537;0,152985074626866;0,108208955223881;0,108208955223881;0,0932835820895522;0,152985074626866;0,108208955223881;0,138059701492537
"122274";0,133064516129032;0,116935483870968;0,133064516129032;0,116935483870968;0,149193548387097;0,149193548387097;0,100806451612903;0,100806451612903
"126191";0,138020833333333;0,0859375;0,138020833333333;0,0963541666666667;0,127604166666667;0,1796875;0,106770833333333;0,127604166666667
"131183";0,0823863636363636;0,161931818181818;0,0710227272727273;0,173295454545455;0,09375;0,105113636363636;0,105113636363636;0,207386363636364
"131523";0,113636363636364;0,0631313131313131;0,123737373737374;0,0833333333333333;0,123737373737374;0,174242424242424;0,204545454545455;0,113636363636364
"131572";0,125;0,109848484848485;0,109848484848485;0,140151515151515;0,15530303030303;0,109848484848485;0,0946969696969697;0,15530303030303
"131583";0,09765625;0,12890625;0,14453125;0,11328125;0,19140625;0,11328125;0,11328125;0,09765625
"131602";0,140804597701149;0,163793103448276;0,117816091954023;0,10632183908046;0,117816091954023;0,140804597701149;0,0833333333333333;0,129310344827586
"131616";0,151234567901235;0,16358024691358;0,114197530864198;0,101851851851852;0,101851851851852;0,114197530864198;0,0895061728395062;0,16358024691358
"131624";0,129746835443038;0,104430379746835;0,0791139240506329;0,142405063291139;0,193037974683544;0,0917721518987342;0,142405063291139;0,117088607594937
"131626";0,118421052631579;0,15;0,118421052631579;0,118421052631579;0,213157894736842;0,0657894736842105;0,139473684210526;0,0763157894736842
"131640";0,0941558441558442;0,12012987012987;0,12012987012987;0,107142857142857;0,12012987012987;0,133116883116883;0,198051948051948;0,107142857142857
"131646";0,0868055555555556;0,100694444444444;0,128472222222222;0,100694444444444;0,142361111111111;0,100694444444444;0,225694444444444;0,114583333333333
"131686";0,11968085106383;0,162234042553191;0,162234042553191;0,11968085106383;0,0984042553191489;0,0877659574468085;0,13031914893617;0,11968085106383
"131707";0,144366197183099;0,144366197183099;0,102112676056338;0,116197183098592;0,116197183098592;0,0880281690140845;0,200704225352113;0,0880281690140845
"131735";0,113636363636364;0,15;0,113636363636364;0,131818181818182;0,131818181818182;0,113636363636364;0,131818181818182;0,113636363636364
"131743";0,0915841584158416;0,101485148514851;0,121287128712871;0,141089108910891;0,121287128712871;0,111386138613861;0,131188118811881;0,180693069306931
"131760";0,0859375;0,169270833333333;0,106770833333333;0,0755208333333333;0,0859375;0,252604166666667;0,127604166666667;0,0963541666666667
"131773";0,0943877551020408;0,0943877551020408;0,227040816326531;0,155612244897959;0,135204081632653;0,0637755102040816;0,145408163265306;0,0841836734693878
"131802";0,144366197183099;0,22887323943662;0,0880281690140845;0,102112676056338;0,102112676056338;0,102112676056338;0,130281690140845;0,102112676056338
"131814";0,163333333333333;0,163333333333333;0,0833333333333333;0,123333333333333;0,0966666666666667;0,15;0,11;0,11
"131818";0,130281690140845;0,0880281690140845;0,214788732394366;0,102112676056338;0,144366197183099;0,0880281690140845;0,144366197183099;0,0880281690140845
"131834";0,126288659793814;0,095360824742268;0,177835051546392;0,126288659793814;0,13659793814433;0,115979381443299;0,157216494845361;0,0644329896907216
"131835";0,140804597701149;0,0948275862068965;0,186781609195402;0,175287356321839;0,10632183908046;0,0833333333333333;0,140804597701149;0,0718390804597701
"131840";0,1171875;0,190104166666667;0,1171875;0,169270833333333;0,0859375;0,138020833333333;0,0755208333333333;0,106770833333333
"131843";0,105932203389831;0,122881355932203;0,105932203389831;0,139830508474576;0,139830508474576;0,105932203389831;0,139830508474576;0,139830508474576
"131851";0,125;0,169444444444444;0,147222222222222;0,102777777777778;0,0916666666666667;0,102777777777778;0,147222222222222;0,113888888888889
"131867";0,117088607594937;0,117088607594937;0,104430379746835;0,15506329113924;0,142405063291139;0,117088607594937;0,167721518987342;0,0791139240506329
"131871";0,200549450549451;0,0906593406593407;0,156593406593407;0,0796703296703297;0,101648351648352;0,101648351648352;0,156593406593407;0,112637362637363
"131895";0,118852459016393;0,102459016393443;0,135245901639344;0,118852459016393;0,151639344262295;0,151639344262295;0,118852459016393;0,102459016393443
"131902";0,078125;0,128125;0,140625;0,153125;0,165625;0,090625;0,115625;0,128125
"131914";0,122549019607843;0,122549019607843;0,122549019607843;0,142156862745098;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843
"131918";0,108823529411765;0,108823529411765;0,0735294117647059;0,108823529411765;0,202941176470588;0,0970588235294118;0,167647058823529;0,132352941176471
"131976";0,0814606741573034;0,115168539325843;0,103932584269663;0,103932584269663;0,148876404494382;0,103932584269663;0,160112359550562;0,182584269662921
"132008";0,111486486486486;0,097972972972973;0,165540540540541;0,097972972972973;0,233108108108108;0,111486486486486;0,0844594594594595;0,097972972972973
"132010";0,105932203389831;0,122881355932203;0,122881355932203;0,122881355932203;0,105932203389831;0,139830508474576;0,156779661016949;0,122881355932203
"132037";0,129464285714286;0,111607142857143;0,111607142857143;0,129464285714286;0,129464285714286;0,111607142857143;0,147321428571429;0,129464285714286
"132064";0,138059701492537;0,108208955223881;0,108208955223881;0,123134328358209;0,123134328358209;0,182835820895522;0,0932835820895522;0,123134328358209
"132120";0,151639344262295;0,135245901639344;0,151639344262295;0,118852459016393;0,102459016393443;0,135245901639344;0,102459016393443;0,102459016393443
"132127";0,115079365079365;0,115079365079365;0,0992063492063492;0,21031746031746;0,0992063492063492;0,130952380952381;0,0992063492063492;0,130952380952381
"132132";0,0690476190476191;0,145238095238095;0,164285714285714;0,135714285714286;0,0880952380952381;0,164285714285714;0,116666666666667;0,116666666666667
"132133";0,167582417582418;0,112637362637363;0,156593406593407;0,0906593406593407;0,123626373626374;0,145604395604396;0,101648351648352;0,101648351648352
"132169";0,0919117647058824;0,150735294117647;0,106617647058824;0,106617647058824;0,106617647058824;0,106617647058824;0,136029411764706;0,194852941176471
"132172";0,0984042553191489;0,13031914893617;0,13031914893617;0,172872340425532;0,0771276595744681;0,11968085106383;0,0984042553191489;0,172872340425532
"132174";0,125;0,125;0,136111111111111;0,0805555555555556;0,113888888888889;0,102777777777778;0,191666666666667;0,125
"132180";0,105113636363636;0,139204545454545;0,116477272727273;0,09375;0,0710227272727273;0,161931818181818;0,127840909090909;0,184659090909091
"132184";0,105072463768116;0,134057971014493;0,177536231884058;0,134057971014493;0,105072463768116;0,134057971014493;0,119565217391304;0,0905797101449275
"132186";0,113636363636364;0,113636363636364;0,113636363636364;0,131818181818182;0,113636363636364;0,113636363636364;0,15;0,15
"132193";0,125;0,170454545454545;0,109848484848485;0,109848484848485;0,0946969696969697;0,125;0,125;0,140151515151515
"132200";0,15406976744186;0,0843023255813953;0,107558139534884;0,107558139534884;0,165697674418605;0,119186046511628;0,0726744186046512;0,188953488372093
"132203";0,186619718309859;0,102112676056338;0,0880281690140845;0,102112676056338;0,172535211267606;0,102112676056338;0,116197183098592;0,130281690140845
"132209";0,0868421052631579;0,107894736842105;0,139473684210526;0,0973684210526316;0,118421052631579;0,0973684210526316;0,244736842105263;0,107894736842105
"132210";0,100806451612903;0,133064516129032;0,100806451612903;0,165322580645161;0,100806451612903;0,116935483870968;0,100806451612903;0,181451612903226
"132215";0,139830508474576;0,105932203389831;0,105932203389831;0,122881355932203;0,105932203389831;0,122881355932203;0,156779661016949;0,139830508474576
"132216";0,117924528301887;0,136792452830189;0,155660377358491;0,117924528301887;0,117924528301887;0,117924528301887;0,117924528301887;0,117924528301887
"132225";0,131818181818182;0,113636363636364;0,15;0,113636363636364;0,113636363636364;0,113636363636364;0,113636363636364;0,15
"132242";0,0793269230769231;0,108173076923077;0,0697115384615385;0,108173076923077;0,0697115384615385;0,127403846153846;0,233173076923077;0,204326923076923
"132253";0,15;0,136666666666667;0,136666666666667;0,0966666666666667;0,0833333333333333;0,0966666666666667;0,136666666666667;0,163333333333333
"132264";0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,142156862745098;0,122549019607843
"132271";0,119186046511628;0,130813953488372;0,0843023255813953;0,0959302325581395;0,0843023255813953;0,130813953488372;0,15406976744186;0,200581395348837
"132272";0,107558139534884;0,0843023255813953;0,142441860465116;0,0959302325581395;0,0959302325581395;0,15406976744186;0,15406976744186;0,165697674418605
"132277";0,115740740740741;0,115740740740741;0,115740740740741;0,115740740740741;0,152777777777778;0,152777777777778;0,115740740740741;0,115740740740741
"132289";0,15;0,163333333333333;0,0833333333333333;0,11;0,0966666666666667;0,163333333333333;0,11;0,123333333333333
"132296";0,0948275862068965;0,175287356321839;0,0948275862068965;0,175287356321839;0,129310344827586;0,140804597701149;0,10632183908046;0,0833333333333333
"132299";0,136666666666667;0,0833333333333333;0,136666666666667;0,123333333333333;0,136666666666667;0,15;0,11;0,123333333333333
"132323";0,128472222222222;0,114583333333333;0,114583333333333;0,128472222222222;0,15625;0,100694444444444;0,114583333333333;0,142361111111111
"132329";0,175925925925926;0,101851851851852;0,0895061728395062;0,101851851851852;0,114197530864198;0,151234567901235;0,138888888888889;0,126543209876543
"132332";0,149390243902439;0,0762195121951219;0,13719512195122;0,11280487804878;0,100609756097561;0,11280487804878;0,100609756097561;0,210365853658537
"132340";0,138888888888889;0,126543209876543;0,126543209876543;0,114197530864198;0,114197530864198;0,101851851851852;0,138888888888889;0,138888888888889
"132341";0,128947368421053;0,107894736842105;0,160526315789474;0,0763157894736842;0,15;0,139473684210526;0,0973684210526316;0,139473684210526
"132352";0,153125;0,103125;0,078125;0,165625;0,165625;0,115625;0,115625;0,103125
"132355";0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,122549019607843;0,142156862745098;0,122549019607843;0,122549019607843
"132357";0,134259259259259;0,115740740740741;0,134259259259259;0,134259259259259;0,115740740740741;0,115740740740741;0,115740740740741;0,134259259259259
"132369";0,120192307692308;0,120192307692308;0,120192307692308;0,139423076923077;0,120192307692308;0,120192307692308;0,120192307692308;0,139423076923077
"132372";0,149193548387097;0,116935483870968;0,116935483870968;0,149193548387097;0,133064516129032;0,116935483870968;0,116935483870968;0,100806451612903
"132377";0,146103896103896;0,0811688311688312;0,107142857142857;0,185064935064935;0,12012987012987;0,0941558441558442;0,133116883116883;0,133116883116883
